,0,1
10644,3700,1083
10645,1100,1110
10646,2300,1080
10647,900,767
10648,1000,186
10649,1600,772
10650,1900,1073
10651,1500,163
10652,900,984
10653,900,890
10654,500,771
10655,900,681
10656,900,1044
10657,2500,749
10658,1800,1042
10659,1000,773
10660,600,915
10661,800,1037
10662,1300,403
10663,800,577
10664,2000,520
10665,3200,337
10666,2500,651
10667,1300,741
10668,1500,1037
10669,1900,403
10670,1000,1109
10671,3700,194
10672,3000,984
10673,1700,303
10674,1500,654
10675,1500,977
10676,1300,553
10677,500,742
10678,1000,1109
10679,1800,768
10680,1300,890
10681,800,366
10682,800,984
10683,2700,949
10684,900,873
10685,1900,921
10686,1800,504
10687,1300,553
10688,900,504
10689,1800,400
10690,1000,449
10691,2000,889
10692,800,767
10693,2000,520
10694,1900,1037
10695,1000,144
10696,2000,809
10697,1600,977
10698,3000,978
10699,2000,518
10700,700,453
10701,600,581
10702,1300,1043
10703,1500,403
10704,1700,916
10705,1200,335
10706,800,292
10707,2000,949
10708,2900,949
10709,2000,748
10710,1000,132
10711,1800,742
10712,1000,948
10713,1500,949
10714,700,867
10715,1500,1073
10716,1300,1077
10717,200,57
10718,1500,1044
10719,1900,700
10720,1500,334
10721,2500,1076
10722,1000,160
10723,900,749
10724,2200,299
10725,300,890
10726,1500,742
10727,1000,1086
10728,300,553
10729,1800,984
10730,1000,504
10731,1600,506
10732,1800,948
10733,2400,867
10734,2200,702
10735,1400,215
10736,500,504
10737,1500,299
10738,1100,506
10739,1400,1080
10740,1900,807
10741,1200,636
10742,1200,637
10743,1200,636
10744,1500,1086
10745,1200,299
10746,200,214
10747,1200,307
10748,2200,686
10749,1400,505
10750,600,30
10751,2100,1053
10752,1400,1044
10753,2000,1110
10754,800,160
10755,1000,36
10756,1500,471
10757,2800,553
10758,2800,772
10759,1700,1043
10760,2400,400
10761,2500,650
10762,700,76
10763,900,292
10764,2200,204
10765,1000,370
10766,1300,921
10767,1400,948
10768,1700,645
10769,1600,697
10770,1200,745
10771,100,915
10772,3000,979
10773,2400,551
10774,300,581
10775,2100,1053
10776,500,220
10777,2000,400
10778,1500,400
10779,1300,915
10780,1400,767
10781,900,36
10782,2000,719
10783,1700,476
10784,600,1037
10785,1800,1041
10786,2500,83
10787,1500,652
10788,600,1042
10789,2800,215
10790,1700,402
10791,1000,867
10792,1200,337
10793,2900,742
10794,700,290
10795,1000,862
10796,500,518
10797,1800,201
10798,1000,1110
10799,1000,890
10800,3000,977
10801,1000,215
10802,500,1039
10803,1000,582
10804,1000,553
10805,1000,1037
10806,1100,920
10807,800,333
10808,1100,63
10809,1500,717
10810,900,697
10811,1500,701
10812,300,216
10813,3100,920
10814,1300,859
10815,1200,742
10816,1800,192
10817,1100,704
10818,800,37
10819,1600,369
10820,900,372
10821,1500,401
10822,1800,949
10823,600,289
10824,1300,116
10825,1700,1043
10826,1500,1042
10827,400,867
10828,1200,1079
10829,600,67
10830,3200,807
10831,2000,518
10832,800,146
10833,200,552
10834,800,651
10835,1300,859
10836,1500,505
10837,600,119
10838,300,719
10839,500,948
10840,3000,983
10841,600,191
10842,600,867
10843,400,335
10844,1000,808
10845,1700,809
10846,3000,984
10847,1300,577
10848,700,518
10849,1200,870
10850,1200,186
10851,800,209
10852,1000,1109
10853,2100,949
10854,3100,950
10855,1800,651
10856,2500,809
10857,600,504
10858,500,1086
10859,1400,915
10860,800,29
10861,2000,1109
10862,800,717
10863,700,160
10864,2300,645
10865,700,809
10866,2800,807
10867,1500,1076
10868,700,718
10869,2000,553
10870,4000,700
10871,2700,197
10872,300,294
10873,700,1039
10874,800,38
10875,500,878
10876,1800,1104
10877,1600,75
10878,3400,742
10879,1100,808
10880,2000,1102
10881,2900,949
10882,1100,405
10883,2500,521
10884,1800,807
10885,1900,948
10886,1200,292
10887,1200,858
10888,600,140
10889,1700,165
10890,1800,367
10891,1200,374
10892,4600,1111
10893,3000,948
10894,2000,867
10895,1000,1110
10896,700,914
10897,1100,863
10898,2000,1110
10899,1000,809
10900,1500,1110
10901,300,451
10902,1500,1073
10903,2200,1045
10904,2500,948
10905,2100,772
10906,1900,748
10907,1900,290
10908,700,915
10909,3200,518
10910,1500,1085
10911,2100,948
10912,500,119
10913,400,767
10914,1300,473
10915,2000,520
10916,400,185
10917,1500,742
10918,1200,296
10919,1300,186
10920,1000,400
10921,500,653
10922,500,142
10923,1500,2
10924,2300,719
10925,1000,551
10926,1200,577
10927,3000,982
10928,800,114
10929,2000,1107
10930,2500,1074
10931,1800,914
10932,2000,1110
10933,1000,718
10934,2100,809
10935,1500,164
10936,1500,1110
10937,800,215
10938,1300,1045
10939,3800,1044
10940,100,289
10941,2000,977
10942,2000,519
10943,500,405
10944,1800,651
10945,600,206
10946,400,506
10947,900,1047
10948,1500,719
10949,2700,717
10950,1900,553
10951,800,587
10952,1500,400
10953,1800,978
10954,1800,521
10955,1400,215
10956,800,766
10957,1400,580
10958,2700,948
10959,2500,977
10960,1300,341
10961,1000,400
10962,700,808
10963,1700,1073
10964,1000,337
10965,1400,142
10966,1800,1044
10967,3300,1040
10968,2500,507
10969,1300,520
10970,2100,291
10971,1200,401
10972,1000,160
10973,1300,1040
10974,1000,873
10975,2100,374
10976,1200,809
10977,1800,652
10978,1500,869
10979,1200,550
10980,2000,518
10981,1000,890
10982,600,771
10983,1900,1080
10984,600,581
10985,700,697
10986,2500,1080
10987,1000,635
10988,1000,86
10989,3400,700
10990,1200,1110
10991,2600,462
10992,1600,400
10993,1000,1108
10994,1600,504
10995,500,454
10996,1500,41
10997,2200,767
10998,2500,982
10999,2500,518
11000,1400,339
11001,800,76
11002,1100,748
11003,2600,1080
11004,800,160
11005,2500,518
11006,1200,553
11007,1600,949
11008,2000,580
11009,1500,984
11010,2000,400
11011,2200,553
11012,2000,748
11013,1500,719
11014,1500,520
11015,900,948
11016,500,550
11017,1500,506
11018,1600,551
11019,1000,1083
11020,3000,644
11021,1400,949
11022,1200,298
11023,1200,915
11024,4000,983
11025,1400,767
11026,600,742
11027,1000,867
11028,1700,333
11029,1500,578
11030,3400,1107
11031,1200,220
11032,2100,1053
11033,1400,75
11034,400,23
11035,1400,475
11036,2700,1076
11037,300,451
11038,1500,300
11039,2000,650
11040,800,883
11041,1000,1079
11042,2100,403
11043,1100,743
11044,2600,1107
11045,1000,978
11046,1600,519
11047,2300,1042
11048,800,718
11049,1600,474
11050,1300,579
11051,1100,652
11052,3700,1083
11053,1900,1053
11054,500,858
11055,2000,580
11056,2200,744
11057,2000,297
11058,500,160
11059,1400,505
11060,500,163
11061,400,504
11062,1000,35
11063,1400,808
11064,300,335
11065,1200,335
11066,1200,581
11067,2000,337
11068,1600,704
11069,1100,216
11070,2000,692
11071,1000,743
11072,2000,403
11073,500,808
11074,1200,470
11075,1200,504
11076,2500,333
11077,3200,742
11078,800,771
11079,3000,978
11080,800,697
11081,1000,36
11082,1200,687
11083,700,506
11084,600,519
11085,800,878
11086,2700,650
11087,1000,506
11088,1800,554
11089,1500,1073
11090,800,748
11091,1500,519
11092,2000,553
11093,2000,1044
11094,1000,1110
11095,200,922
11096,400,915
11097,300,681
11098,1200,1080
11099,1000,581
11100,700,873
11101,1500,1110
11102,3200,1042
11103,500,767
11104,1600,686
11105,2400,742
11106,2200,1074
11107,1500,213
11108,2000,719
11109,1500,809
11110,2800,809
11111,1600,773
11112,1600,292
11113,2100,889
11114,700,333
11115,1200,653
11116,1000,767
11117,300,644
11118,300,862
11119,1100,949
11120,1200,1086
11121,1900,742
11122,1400,201
11123,1200,870
11124,1000,948
11125,1200,131
11126,600,504
11127,1500,505
11128,1500,885
11129,1000,651
11130,1200,19
11131,2600,1077
11132,1700,299
11133,800,774
11134,2000,518
11135,700,914
11136,1100,651
11137,1400,504
11138,2000,553
11139,1000,1086
11140,600,697
11141,500,404
11142,1600,472
11143,2000,742
11144,1000,645
11145,1500,718
11146,2300,920
11147,1500,949
11148,1000,878
11149,2000,193
11150,2000,702
11151,900,505
11152,800,404
11153,2000,984
11154,1400,505
11155,1000,742
11156,1200,506
11157,700,745
11158,1000,1073
11159,3000,307
11160,2200,1107
11161,1200,403
11162,600,771
11163,2100,808
11164,2500,553
11165,800,741
11166,300,504
11167,1800,400
11168,2000,717
11169,400,699
11170,3100,1044
11171,600,370
11172,700,743
11173,1200,212
11174,2100,743
11175,1000,948
11176,1300,742
11177,4000,982
11178,900,335
11179,2000,984
11180,1600,742
11181,1600,400
11182,2000,519
11183,0,1076
11184,1700,742
11185,1000,472
11186,1800,809
11187,2000,400
11188,1400,653
11189,2000,719
11190,700,215
11191,1500,400
11192,2900,650
11193,2000,719
11194,2000,518
11195,1000,702
11196,3000,193
11197,500,519
11198,900,917
11199,200,213
11200,1000,1041
11201,2200,889
11202,2500,194
11203,1300,160
11204,2200,553
11205,1700,701
11206,1000,333
11207,2200,1037
11208,1400,506
11209,1200,920
11210,1000,950
11211,1000,767
11212,900,402
11213,1500,1079
11214,2200,580
11215,1200,1080
11216,1400,1102
11217,500,1037
11218,300,767
11219,1000,697
11220,2000,521
11221,1100,333
11222,2400,767
11223,500,808
11224,2500,977
11225,1600,867
11226,500,771
11227,1500,196
11228,900,504
11229,1500,366
11230,1100,300
11231,700,554
11232,2000,718
11233,1200,718
11234,900,374
11235,500,977
11236,1200,504
11237,3000,650
11238,3100,920
11239,1300,1044
11240,1600,744
11241,2000,1043
11242,1100,652
11243,1800,1043
11244,1600,474
11245,2000,518
11246,500,1084
11247,2500,374
11248,300,1042
11249,800,160
11250,1000,185
11251,1300,949
11252,1900,553
11253,2000,984
11254,1700,1044
11255,500,506
11256,2000,505
11257,1300,1110
11258,1200,84
11259,700,215
11260,800,717
11261,2400,948
11262,1500,1106
11263,5500,919
11264,1200,948
11265,700,215
11266,800,160
11267,1200,922
11268,2000,719
11269,1800,742
11270,1000,401
11271,900,453
11272,1500,742
11273,1400,1044
11274,1800,701
11275,1200,651
11276,1000,292
11277,1200,203
11278,1500,948
11279,1200,574
11280,1500,520
11281,3600,293
11282,3000,984
11283,1200,949
11284,600,767
11285,800,808
11286,500,67
11287,3800,920
11288,200,767
11289,1000,520
11290,1500,718
11291,1000,519
11292,3100,650
11293,4000,983
11294,1300,808
11295,1100,1040
11296,1500,405
11297,1500,82
11298,600,506
11299,1500,692
11300,2500,650
11301,1000,215
11302,1300,551
11303,1300,195
11304,400,651
11305,1000,1073
11306,1100,333
11307,1500,948
11308,1200,368
11309,500,1037
11310,1500,1110
11311,1600,742
11312,1900,1080
11313,1200,949
11314,1100,290
11315,2000,983
11316,2000,550
11317,2000,63
11318,1800,744
11319,1300,13
11320,1200,685
11321,1100,300
11322,1500,504
11323,1000,368
11324,200,718
11325,900,369
11326,2500,521
11327,1000,214
11328,3000,984
11329,3300,647
11330,2000,742
11331,500,209
11332,2700,747
11333,1500,922
11334,1000,771
11335,1000,874
11336,1500,213
11337,1200,702
11338,3400,1044
11339,800,146
11340,1700,337
11341,1600,772
11342,700,983
11343,2100,299
11344,1700,369
11345,1600,921
11346,600,691
11347,1100,475
11348,1000,581
11349,700,552
11350,1500,404
11351,400,743
11352,1600,1053
11353,1500,948
11354,1600,949
11355,500,748
11356,800,368
11357,2300,742
11358,1300,75
11359,1200,1079
11360,1000,476
11361,500,766
11362,1000,1049
11363,500,679
11364,1500,400
11365,400,334
11366,1700,949
11367,1200,470
11368,1100,719
11369,200,1086
11370,1600,949
11371,2400,1044
11372,500,645
11373,2000,520
11374,2200,889
11375,7500,297
11376,1500,977
11377,700,652
11378,2000,977
11379,600,575
11380,800,404
11381,2000,1111
11382,2200,776
11383,1200,948
11384,1100,698
11385,700,367
11386,1700,402
11387,3000,1104
11388,1300,551
11389,2200,651
11390,600,766
11391,1200,504
11392,800,145
11393,900,505
11394,3300,1041
11395,2700,650
11396,2000,773
11397,2100,204
11398,1200,876
11399,1200,766
11400,1100,704
11401,800,861
11402,2100,518
11403,900,220
11404,900,915
11405,700,337
11406,900,38
11407,3300,918
11408,2000,1044
11409,900,373
11410,1200,687
11411,800,334
11412,1500,1109
11413,2800,949
11414,2200,645
11415,1500,1041
11416,700,400
11417,2600,949
11418,200,1108
11419,400,742
11420,2000,553
11421,2000,977
11422,1500,948
11423,1500,368
11424,2300,645
11425,2300,982
11426,600,30
11427,600,577
11428,1600,948
11429,1800,84
11430,1700,470
11431,1000,1085
11432,2300,403
11433,2400,650
11434,2000,1073
11435,700,948
11436,1200,75
11437,2000,520
11438,1500,1109
11439,500,341
11440,800,160
11441,1100,741
11442,2000,1075
11443,2300,368
11444,2000,1041
11445,2400,335
11446,100,1039
11447,2200,554
11448,3100,918
11449,2400,654
11450,1400,505
11451,1400,808
11452,2200,776
11453,1700,652
11454,2200,336
11455,800,742
11456,1500,1086
11457,3900,307
11458,1400,948
11459,1600,743
11460,2800,984
11461,3000,1075
11462,1800,1042
11463,1500,335
11464,1700,553
11465,500,771
11466,3000,1044
11467,2600,808
11468,1000,163
11469,2000,1108
11470,2400,922
11471,1500,984
11472,3500,462
11473,1500,1046
11474,3200,336
11475,900,890
11476,1900,949
11477,2200,1039
11478,1900,1040
11479,1000,292
11480,1800,1102
11481,1200,808
11482,1900,366
11483,2800,747
11484,1300,718
11485,6000,985
11486,600,577
11487,1100,160
11488,1000,1109
11489,1000,890
11490,1400,768
11491,500,948
11492,2400,807
11493,800,457
11494,1000,577
